School	Sex	SES	MathAch	Sector	CSES
19	0	0.982	4.696	0	0.648
19	1	1.142	1.227	0	0.808
19	0	0.702	15.608	0	0.368
19	0	1.072	24.297	0	0.738
19	1	1.042	2.625	0	0.708
19	0	0.282	22.167	0	-0.052
19	0	-0.648	10.916	0	-0.982
19	0	-0.178	5.366	0	-0.512
19	0	0.212	9.004	0	-0.122
19	1	0.932	13.732	0	0.598
19	1	0.502	19.118	0	0.168
19	0	0.272	23.736	0	-0.062
19	1	-0.078	4.328	0	-0.412
19	1	0.242	6.72	0	-0.092
19	1	0.112	12.692	0	-0.222
19	0	-0.118	19.624	0	-0.452
19	0	1.302	16.604	0	0.968
19	1	0.212	16.569	0	-0.122
19	1	0.352	11.47	0	0.0180000000000000
19	0	0.042	10.275	0	-0.292
20	0	0.702	20.633	1	0.273
20	1	0.002	17.075	1	-0.427
20	1	-0.318	5.958	1	-0.747
20	0	1.022	12.663	1	0.593
20	1	-0.268	13.684	1	-0.697
20	1	-0.148	17.699	1	-0.577
20	0	1.652	16.658	1	1.223
20	0	1.202	23.449	1	0.773
20	0	0.012	23.822	1	-0.417
20	1	-0.478	7.847	1	-0.907
20	1	1.392	18.46	1	0.963
20	0	1.122	22.136	1	0.693
20	0	0.842	21.007	1	0.413
20	1	1.152	23.141	1	0.723
20	1	0.202	7.237	1	-0.227
20	1	0.662	22.057	1	0.233
20	1	-0.298	4.206	1	-0.727
20	0	0.772	17.56	1	0.343
20	1	0.792	12.281	1	0.363
20	1	1.392	17.706	1	0.963
20	1	0.432	20.026	1	0.003
20	1	-0.108	21.744	1	-0.537
20	0	0.982	17.163	1	0.553
20	0	0.852	11.373	1	0.423
20	0	-0.188	6.795	1	-0.617
20	0	-0.598	23.159	1	-1.027
20	1	0.562	14.315	1	0.133
20	1	0.182	3.51	1	-0.247
20	1	-0.118	10.983	1	-0.547
20	0	0.632	13.021	1	0.203
20	1	-0.438	7.956	1	-0.867
20	0	0.202	8.782	1	-0.227
20	1	1.002	7.155	1	0.573
20	1	0.572	17.536	1	0.143
20	1	0.182	4.786	1	-0.247
20	1	0.482	14.15	1	0.053
20	1	-0.068	19.604	1	-0.497
20	0	-0.348	16.841	1	-0.777
20	1	-0.908	17.839	1	-1.337
20	1	0.772	6.078	1	0.343
20	0	0.702	11.21	1	0.273
20	0	0.932	12.497	1	0.503
20	1	0.932	23.529	1	0.503
20	0	-0.468	18.196	1	-0.897
20	1	-0.118	16.353	1	-0.547
20	0	0.792	20.628	1	0.363
20	0	0.202	24.707	1	-0.227
20	1	0.212	21.009	1	-0.217
20	0	0.142	21.89	1	-0.287
20	0	0.112	22.16	1	-0.317
20	0	-0.368	8.438	1	-0.797
20	0	0.782	9.796	1	0.353
20	0	1.182	23.955	1	0.753
20	1	1.122	16.76	1	0.693
20	1	1.202	16.302	1	0.773
20	1	0.682	19.196	1	0.253
20	1	0.802	11.457	1	0.373
20	1	1.032	20.3	1	0.603
20	1	0.242	14.845	1	-0.187
20	1	-0.218	2.957	1	-0.647
21	1	-0.718	3.472	1	0.038
21	1	1.762	4.261	1	2.518
21	1	-1.258	6.328	1	-0.502
21	1	-0.678	10.308	1	0.078
21	1	-0.708	4.097	1	0.048
21	1	-0.598	10.24	1	0.158
21	1	-1.148	8.089	1	-0.392
21	1	-0.798	6.932	1	-0.042
21	1	-1.378	20.906	1	-0.622
21	1	-0.398	3.522	1	0.358
21	1	-0.548	13.643	1	0.208
21	1	-0.948	12.865	1	-0.192
21	1	-0.138	8.642	1	0.618
21	1	-1.198	5.252	1	-0.442
21	1	-1.008	15.778	1	-0.252
21	1	-0.858	10.371	1	-0.102
21	1	-0.468	3.235	1	0.288
21	1	-0.678	4.782	1	0.078
21	1	-0.188	3.677	1	0.568
21	1	-0.218	18.532	1	0.538
21	1	0.502	1.938	1	1.258
21	1	-0.208	8.293	1	0.548
21	1	-0.768	12.412	1	-0.012
21	1	-0.988	16.13	1	-0.232
21	1	-1.448	2.891	1	-0.692
21	1	-1.718	6.701	1	-0.962
21	1	0.052	12.075	1	0.808
21	1	-0.178	10.425	1	0.578
21	1	-1.308	12.573	1	-0.552
21	1	-1.648	9.146	1	-0.892
21	1	-1.058	4.559	1	-0.302
21	1	-1.158	2.38	1	-0.402
21	1	-0.778	8.309	1	-0.022
21	1	0.582	6.061	1	1.338
21	1	-0.428	6.098	1	0.328
21	1	-1.458	16.248	1	-0.702
21	1	-1.178	2.462	1	-0.422
21	1	-1.498	4.069	1	-0.742
21	1	-1.278	15.922	1	-0.522
21	1	-0.398	18.118	1	0.358
21	1	0.562	13.484	1	1.318
21	1	-0.528	4.579	1	0.228
21	1	-1.438	14.009	1	-0.682
21	1	-0.898	-1.722	1	-0.142
21	1	0.122	4.322	1	0.878
21	1	-1.208	10.92	1	-0.452
21	1	-1.128	5.081	1	-0.372
21	1	0.442	5.449	1	1.198
21	1	-1.058	12.725	1	-0.302
21	1	-0.858	14.231	1	-0.102
21	1	-1.078	8.338	1	-0.322
21	1	-1.028	18.592	1	-0.272
21	1	-1.328	14.476	1	-0.572
21	1	-0.298	11.975	1	0.458
21	1	-1.008	10.967	1	-0.252
21	1	-1.808	22.731	1	-1.052
21	1	-1.448	9.048	1	-0.692
21	1	-0.118	2.837	1	0.638
21	1	-1.138	21.723	1	-0.382
21	1	-1.388	5.467	1	-0.632
21	1	-1.318	6.18	1	-0.562
22	1	-0.738	16.405	1	-0.116
22	1	-1.178	12.823	1	-0.556
22	1	-0.308	15.256	1	0.314
22	1	-0.358	12.746	1	0.264
22	1	-1.518	10.246	1	-0.896
22	1	-0.518	8.94	1	0.104
22	1	-0.368	-1.005	1	0.254
22	1	-0.228	17.401	1	0.394
22	1	0.102	15.192	1	0.724
22	1	0.052	16.174	1	0.674
22	1	-0.148	12.433	1	0.474
22	1	-0.528	16.331	1	0.094
22	1	-0.648	6.51	1	-0.026
22	1	-0.598	4.082	1	0.024
22	1	-1.058	6.444	1	-0.436
22	1	-1.178	2.734	1	-0.556
22	1	-0.358	4.005	1	0.264
22	1	-1.208	14.364	1	-0.586
22	1	0.162	5.624	1	0.784
22	1	-1.548	11.896	1	-0.926
22	1	0.182	12.313	1	0.804
22	1	-1.178	10.839	1	-0.556
22	1	-1.698	12.199	1	-1.076
22	1	-0.148	15.062	1	0.474
22	1	-0.438	11.356	1	0.184
22	1	-0.388	6.292	1	0.234
22	1	-0.478	7.141	1	0.144
22	1	0.442	10.168	1	1.064
22	1	-0.598	10.567	1	0.024
22	1	-0.568	12.356	1	0.054
22	1	-0.058	5.074	1	0.564
22	1	-1.088	10.581	1	-0.466
22	1	-1.178	13.882	1	-0.556
22	1	-0.468	2.095	1	0.154
22	1	-0.568	15.898	1	0.054
22	1	-2.138	14.09	1	-1.516
22	1	-1.608	11.01	1	-0.986
22	1	-0.708	6.407	1	-0.086
22	1	-0.008	2.079	1	0.614
22	1	-0.858	13.632	1	-0.236
22	1	-0.838	15.303	1	-0.216
22	1	-0.438	10.264	1	0.184
22	1	-0.888	10.004	1	-0.266
22	1	-0.338	15.857	1	0.284
22	1	-1.288	18.534	1	-0.666
22	1	0.202	10.927	1	0.824
22	1	1.242	9.318	1	1.864
22	1	-0.778	9.917	1	-0.156
22	1	0.122	6.727	1	0.744
22	1	-1.458	14.901	1	-0.836
22	1	-1.928	13.344	1	-1.306
22	1	-1.128	16.557	1	-0.506
22	1	-0.588	14.038	1	0.034
22	1	-1.038	10.067	1	-0.416
22	1	-1.028	10.743	1	-0.406
22	1	-0.708	21.352	1	-0.086
22	1	-0.038	11.658	1	0.584
22	1	-1.378	17.251	1	-0.756
22	1	1.192	16.406	1	1.814
22	1	0.402	14.009	1	1.024
22	1	-1.158	7.594	1	-0.536
22	1	-0.938	-0.602	1	-0.316
22	1	-0.768	-0.928	1	-0.146
22	1	-0.348	14.558	1	0.274
22	1	-0.078	11.596	1	0.544
22	1	-1.098	15.085	1	-0.476
22	1	-1.268	20.108	1	-0.646
23	0	-0.228	24.404	0	-0.676
23	0	1.132	23.744	0	0.684
23	1	0.502	17.563	0	0.054
23	0	0.962	23.696	0	0.514
23	0	0.942	24.344	0	0.494
23	1	1.012	14.767	0	0.564
23	0	0.602	18.836	0	0.154
23	1	0.532	4.472	0	0.084
23	1	0.722	20.346	0	0.274
23	0	1.282	6.92	0	0.834
23	0	0.492	24.993	0	0.044
23	1	0.972	20.255	0	0.524
23	0	0.522	13.082	0	0.074
23	1	0.912	21.774	0	0.464
23	1	1.072	19.484	0	0.624
23	0	0.412	8.572	0	-0.036
23	0	-0.798	21.206	0	-1.246
23	0	1.072	21.218	0	0.624
23	1	1.092	18.736	0	0.644
23	0	0.292	9.294	0	-0.156
23	0	0.922	4.807	0	0.474
23	1	0.842	17.54	0	0.394
23	1	0.452	13.669	0	0.004
23	1	0.082	20.389	0	-0.366
23	0	0.912	23.188	0	0.464
23	0	-0.218	13.853	0	-0.666
23	0	0.352	21.435	0	-0.096
23	1	-0.918	11.351	0	-1.366
23	1	-0.158	21.085	0	-0.606
23	0	0.452	21.185	0	0.004
23	1	-0.258	10.038	0	-0.706
23	1	1.392	17.242	0	0.944
23	0	1.392	11.655	0	0.944
23	0	0.422	15.076	0	-0.026
23	0	0.662	10.529	0	0.214
23	1	-0.138	10.951	0	-0.586
23	1	1.072	18.487	0	0.624
23	0	0.922	14.499	0	0.474
23	0	0.652	22.12	0	0.204
23	1	-0.428	12.356	0	-0.876
23	1	-0.858	11.23	0	-1.306
23	1	0.072	6.902	0	-0.376
23	0	-0.078	18.254	0	-0.526
23	0	1.172	22.901	0	0.724
23	1	-0.638	11.571	0	-1.086
23	1	-0.098	24.993	0	-0.546
23	0	-0.728	11.32	0	-1.176
24	1	-0.048	21.403	1	-0.282
24	1	1.302	14.005	1	1.068
24	1	0.402	19.153	1	0.168
24	1	-1.058	7.814	1	-1.292
24	1	-0.178	9.829	1	-0.412
24	1	0.232	22.631	1	-0.002
24	1	0.312	23.044	1	0.078
24	1	0.852	22.743	1	0.618
24	1	0.262	17.205	1	0.028
24	1	0.052	12.071	1	-0.182
24	1	-0.468	19.161	1	-0.702
24	1	-0.268	12.332	1	-0.502
24	1	1.512	22.681	1	1.278
24	1	0.182	4.928	1	-0.052
24	1	0.242	9.142	1	0.00799999999999998
24	1	1.072	24.488	1	0.838
24	1	1.172	13.666	1	0.938
24	1	1.082	21.451	1	0.848
24	1	-0.068	5.52	1	-0.302
24	1	1.122	9.09	1	0.888
24	1	-0.218	21.299	1	-0.452
24	1	0.192	9.922	1	-0.042
24	1	0.062	17.666	1	-0.172
24	1	0.322	13.095	1	0.088
24	1	-0.448	8.387	1	-0.682
24	1	0.842	20.21	1	0.608
24	1	-0.938	8.056	1	-1.172
24	1	0.332	23.534	1	0.098
24	1	1.342	15.496	1	1.108
24	1	-0.958	5.215	1	-1.192
24	1	-0.888	13.879	1	-1.122
24	1	0.192	6.952	1	-0.042
24	1	0.872	11.466	1	0.638
24	1	0.772	9.49	1	0.538
24	1	0.422	22.466	1	0.188
24	1	1.102	15.287	1	0.868
24	1	-0.558	5.36	1	-0.792
24	1	0.142	2.454	1	-0.092
24	1	0.502	20.689	1	0.268
24	1	0.722	18.814	1	0.488
24	1	0.012	16.793	1	-0.222
24	1	0.022	10.621	1	-0.212
24	1	0.052	10.138	1	-0.182
24	1	-0.888	11.333	1	-1.122
24	1	-0.828	10.352	1	-1.062
24	1	0.382	19.322	1	0.148
24	1	0.272	6.451	1	0.038
24	1	-0.728	16.445	1	-0.962
24	1	1.092	13.071	1	0.858
24	1	0.302	15.096	1	0.068
24	1	0.512	9.018	1	0.278
24	1	0.462	10.278	1	0.228
24	1	1.022	11.406	1	0.788
24	1	-0.048	21.186	1	-0.282
24	1	0.312	12.293	1	0.078
24	1	-0.918	11.96	1	-1.152
24	1	0.432	9.327	1	0.198
25	1	-1.388	7.278	0	-1.064
25	0	-0.848	10.811	0	-0.524
25	1	-0.308	10.838	0	0.016
25	0	-0.358	15.614	0	-0.034
25	1	-0.648	0.462	0	-0.324
25	1	0.382	23.126	0	0.706
25	1	-0.108	0.436	0	0.216
25	0	-0.458	20.276	0	-0.134
25	0	0.702	11.854	0	1.026
25	1	-0.428	11.796	0	-0.104
25	1	-1.158	6.681	0	-0.834
25	1	-0.138	14.965	0	0.186
25	1	-0.598	19.048	0	-0.274
25	0	-0.018	-0.15	0	0.306
25	0	-0.298	5.794	0	0.026
25	0	-0.808	7.854	0	-0.484
25	1	-0.278	13.718	0	0.046
25	0	-1.018	5.509	0	-0.694
25	0	0.272	23.294	0	0.596
25	0	0.542	-2.422	0	0.866
25	0	-0.348	17.691	0	-0.0240000000000000
25	0	-0.678	3.031	0	-0.354
25	0	-0.748	9.067	0	-0.424
25	1	-0.218	17.59	0	0.106
25	1	0.532	16.866	0	0.856
25	1	-0.798	2.851	0	-0.474
25	0	0.402	7.268	0	0.726
25	0	-0.478	14.486	0	-0.154
25	1	-0.588	24.012	0	-0.264
25	0	-0.308	7.056	0	0.016
25	1	-0.358	12.031	0	-0.034
25	0	0.122	7.003	0	0.446
25	1	-0.658	7.262	0	-0.334
25	0	-0.658	14.525	0	-0.334
25	1	-0.598	4.076	0	-0.274
25	1	-0.908	5.191	0	-0.584
25	0	0.282	16.51	0	0.606
25	0	1.022	17.246	0	1.346
25	0	-1.068	3.678	0	-0.744
25	0	0.062	0.861	0	0.386
25	0	-1.368	-0.26	0	-1.044
25	0	-0.248	14.484	0	0.076
25	1	-0.118	10.623	0	0.206
25	1	-0.158	2.669	0	0.166
25	0	-0.528	18.706	0	-0.204
25	1	-0.208	9.273	0	0.116
25	1	-0.308	19.114	0	0.016
25	1	0.212	8.125	0	0.536
25	0	0.062	6.415	0	0.386
25	1	-0.678	13.456	0	-0.354
25	1	-0.618	4.667	0	-0.294
25	1	-0.238	5.316	0	0.086
26	1	-0.528	19.112	1	-0.861
26	1	0.522	16.9	1	0.189
26	1	0.692	19.698	1	0.359
26	1	0.412	17.776	1	0.079
26	1	0.852	20.733	1	0.519
26	1	0.752	10.941	1	0.419
26	1	1.222	18.86	1	0.889
26	1	0.172	18.392	1	-0.161
26	1	-0.668	12.087	1	-1.001
26	1	-0.258	16.605	1	-0.591
26	1	-0.028	12.09	1	-0.361
26	1	1.122	24.993	1	0.789
26	1	0.632	21.453	1	0.299
26	1	-0.358	17.178	1	-0.691
26	1	-0.118	19.963	1	-0.451
26	1	0.142	16.036	1	-0.191
26	1	1.122	18.227	1	0.789
26	1	-0.588	22.412	1	-0.921
26	1	0.842	17.262	1	0.509
26	1	-0.188	12.712	1	-0.521
26	1	0.232	22.841	1	-0.101
26	1	-0.168	22.437	1	-0.501
26	1	1.512	17.212	1	1.179
26	1	-0.298	11.594	1	-0.631
26	1	0.812	17.008	1	0.479
26	1	-0.008	13.369	1	-0.341
26	1	0.032	19.47	1	-0.301
26	1	1.212	17.064	1	0.879
26	1	-0.348	21.537	1	-0.681
26	1	0.212	11.453	1	-0.121
26	1	1.292	12.838	1	0.959
26	1	0.532	10.81	1	0.199
26	1	0.262	16.602	1	-0.071
26	1	0.512	22.387	1	0.179
26	1	0.202	9.628	1	-0.131
26	1	0.552	14.569	1	0.219
26	1	0.352	22.381	1	0.0190000000000000
26	1	-0.258	17.491	1	-0.591
26	1	-0.428	20.592	1	-0.761
26	1	1.262	11.739	1	0.929
26	1	-1.168	19.698	1	-1.501
26	1	-0.408	15.184	1	-0.741
26	1	0.472	18.236	1	0.139
26	1	0.492	2.81	1	0.159
26	1	1.152	23.59	1	0.819
26	1	0.702	24.247	1	0.369
26	1	0.842	22.039	1	0.509
26	1	0.192	22.541	1	-0.141
26	1	0.932	12.738	1	0.599
26	1	0.422	18.77	1	0.089
26	1	0.762	9.843	1	0.429
26	1	0.562	11.436	1	0.229
26	1	0.802	12.841	1	0.469
26	1	1.022	22.354	1	0.689
26	1	-0.228	20.372	1	-0.561
26	1	-0.708	7.359	1	-1.041
26	1	-0.428	21.511	1	-0.761
27	1	0.492	11.331	0	0.551
27	0	0.552	18.24	0	0.611
27	1	-0.948	6.624	0	-0.889
27	1	-0.428	12.141	0	-0.369
27	1	0.112	15.039	0	0.171
27	0	-0.948	14.276	0	-0.889
27	0	-0.028	24.993	0	0.031
27	1	0.822	21.004	0	0.881
27	0	-0.128	7.775	0	-0.069
27	0	0.772	9.463	0	0.831
27	1	0.062	10.274	0	0.121
27	0	-1.548	17.489	0	-1.489
27	1	-0.448	10.35	0	-0.389
27	0	-0.168	23.7	0	-0.109
27	1	-1.308	-2.544	0	-1.249
27	1	-0.138	11.136	0	-0.079
27	1	0.312	9.414	0	0.371
27	0	0.702	18.085	0	0.761
27	0	-0.098	15.991	0	-0.039
27	0	0.122	10.53	0	0.181
27	0	0.062	11.221	0	0.121
27	0	0.892	24.812	0	0.951
27	1	-0.118	13.897	0	-0.059
27	1	-0.688	2.57	0	-0.629
27	0	-0.708	10.167	0	-0.649
27	1	0.072	15.783	0	0.131
27	1	0.012	15.397	0	0.071
27	1	-0.098	17.411	0	-0.039
27	0	0.062	6.759	0	0.121
27	1	-0.258	17.917	0	-0.199
27	1	0.402	6.745	0	0.461
27	0	-0.248	15.246	0	-0.189
27	1	0.482	7.693	0	0.541
27	0	0.562	18.336	0	0.621
27	0	-0.358	7.089	0	-0.299
27	0	-0.428	8.64	0	-0.369
27	0	0.062	21.656	0	0.121
27	0	0.072	22.421	0	0.131
28	0	0.622	18.301	1	0.754
28	0	0.422	16.488	1	0.554
28	0	0.942	11.437	1	1.074
28	0	-0.358	19.78	1	-0.226
28	0	0.132	19.628	1	0.264
28	0	-0.118	21.665	1	0.014
28	0	-0.688	10.63	1	-0.556
28	0	-0.328	16.231	1	-0.196
28	0	-0.278	20.891	1	-0.146
28	0	0.602	2.882	1	0.734
28	0	-0.028	10.861	1	0.104
28	0	-0.768	14.691	1	-0.636
28	0	-0.418	12.327	1	-0.286
28	0	0.482	3.599	1	0.614
28	0	1.212	23.792	1	1.344
28	0	0.502	15.18	1	0.634
28	0	1.302	21.592	1	1.434
28	0	-0.148	19.242	1	-0.016
28	0	-0.138	14.189	1	-0.006
28	0	0.422	12.134	1	0.554
28	0	-0.708	13.097	1	-0.576
28	0	0.352	13.913	1	0.484
28	0	-0.148	11.437	1	-0.016
28	0	-0.318	11.116	1	-0.186
28	0	-0.768	19.111	1	-0.636
28	0	0.302	9.026	1	0.434
28	0	0.862	11.476	1	0.994
28	0	0.422	19.188	1	0.554
28	0	0.122	22.354	1	0.254
28	0	0.892	4.099	1	1.024
28	0	-0.998	22.507	1	-0.866
28	0	-0.738	21.076	1	-0.606
28	0	0.212	9.696	1	0.344
28	0	-0.228	11.684	1	-0.096
28	0	-1.448	5.547	1	-1.316
28	0	-0.828	16.089	1	-0.696
28	0	0.152	22.193	1	0.284
28	0	0.242	13.635	1	0.374
28	0	0.652	16.748	1	0.784
28	0	-1.268	14.209	1	-1.136
28	0	-1.138	19.688	1	-1.006
28	0	-0.078	18.323	1	0.054
28	0	-0.468	11.32	1	-0.336
28	0	0.252	15.967	1	0.384
28	0	-0.298	17.776	1	-0.166
28	0	-0.988	7.213	1	-0.856
28	0	-0.978	15.864	1	-0.846
28	0	-0.688	16.306	1	-0.556
28	0	-1.018	6.611	1	-0.886
28	0	0.282	14.444	1	0.414
28	0	-0.708	14.218	1	-0.576
28	0	-0.048	10.781	1	0.084
28	0	0.042	13.667	1	0.174
28	0	1.262	19.931	1	1.394
28	0	-1.888	13.217	1	-1.756
28	0	-0.598	17.705	1	-0.466
28	0	-0.918	22.971	1	-0.786
29	1	-0.658	10.647	0	0.3
29	1	-1.088	4.819	0	-0.13
29	1	-2.078	3.139	0	-1.12
29	1	-1.128	5.241	0	-0.17
29	0	-1.308	17.968	0	-0.35
29	0	0.172	1.02	0	1.13
29	1	-0.178	2.908	0	0.78
29	1	-1.178	2.006	0	-0.22
29	0	-0.128	3.757	0	0.83
29	0	-0.558	2.776	0	0.4
29	1	-1.348	16.579	0	-0.39
29	1	-1.318	5.147	0	-0.36
29	0	-1.218	23.056	0	-0.26
29	0	-0.478	2.212	0	0.48
29	0	-1.108	6.535	0	-0.15
29	1	-0.898	10.127	0	0.06
29	1	-1.738	4.773	0	-0.78
29	0	-0.628	2.132	0	0.33
29	1	-1.368	10.793	0	-0.41
29	0	-0.368	8.065	0	0.59
29	0	-0.748	-1.482	0	0.21
29	1	0.302	6.597	0	1.26
29	0	-1.098	9.631	0	-0.14
29	1	-1.788	2.227	0	-0.83
29	1	0.102	4.676	0	1.06
29	1	-0.668	-0.831	0	0.29
29	1	-2.128	4.897	0	-1.17
29	1	-0.888	6.166	0	0.07
29	1	-0.948	3.861	0	0.01
29	0	-1.448	11.041	0	-0.49
29	1	-2.018	-1.892	0	-1.06
29	1	-1.128	2.699	0	-0.17
29	0	-1.788	13.295	0	-0.83
29	0	-1.088	-0.763	0	-0.13
29	1	-0.538	13.807	0	0.42
29	0	-1.138	3.089	0	-0.18
29	0	-0.138	20.618	0	0.82
29	0	-1.458	8.978	0	-0.5
29	1	-1.518	6.208	0	-0.56
29	1	-1.228	11.076	0	-0.27
29	1	-0.058	0.42	0	0.9
29	0	-0.498	9.832	0	0.46
30	0	-0.448	9.962	0	-0.517
30	0	-1.088	8.016	0	-1.157
30	1	0.542	12.146	0	0.473
30	1	0.532	20.648	0	0.463
30	1	-0.808	9.011	0	-0.877
30	1	-0.008	12.2	0	-0.077
30	0	-0.278	16.845	0	-0.347
30	1	0.592	15.189	0	0.523
30	0	0.262	5.889	0	0.193
30	0	0.612	7.195	0	0.543
30	1	-0.188	4.706	0	-0.257
30	0	0.072	12.156	0	0.00299999999999999
30	1	0.152	11.076	0	0.083
30	0	-0.118	3.992	0	-0.187
30	0	0.882	17.492	0	0.813
30	0	1.422	22.492	0	1.353
30	1	0.062	2.255	0	-0.007
30	0	0.252	6.873	0	0.183
30	0	0.042	8.364	0	-0.027
30	1	0.032	22.245	0	-0.037
30	0	-0.908	16.992	0	-0.977
30	0	0.012	23.992	0	-0.057
30	1	-0.888	8.1	0	-0.957
30	0	-0.398	14.937	0	-0.467
30	0	0.142	10.816	0	0.073
30	1	-0.528	-1.923	0	-0.597
30	1	0.162	13.972	0	0.093
30	0	0.612	18.038	0	0.543
30	0	0.952	21.981	0	0.883
30	1	0.522	12.432	0	0.453
30	0	0.802	13.055	0	0.733
30	1	-0.338	-0.687	0	-0.407
30	1	-1.768	4.97	0	-1.837
30	1	-0.008	2.983	0	-0.077
30	0	0.552	8.997	0	0.483
30	0	0.782	20.663	0	0.713
30	1	0.542	5.678	0	0.473
30	0	-0.368	-2.544	0	-0.437
31	0	-1.038	15.129	0	-0.342
31	1	0.032	7.248	0	0.728
31	1	-1.498	7.582	0	-0.802
31	1	-1.178	10.892	0	-0.482
31	0	-0.078	19.962	0	0.618
31	0	-0.858	22.18	0	-0.162
31	1	-1.198	6.248	0	-0.502
31	1	-0.968	5.108	0	-0.272
31	0	-0.368	4.976	0	0.328
31	0	-0.078	13.933	0	0.618
31	1	-0.668	17.89	0	0.0279999999999999
31	1	-0.878	5.999	0	-0.182
31	0	-1.008	8.547	0	-0.312
31	1	-1.308	12.407	0	-0.612
31	0	-0.548	14.811	0	0.148
31	1	-1.308	15.9	0	-0.612
31	0	-0.858	12.09	0	-0.162
31	1	-0.338	3.715	0	0.358
31	1	-0.168	21.934	0	0.528
31	0	-0.568	16.625	0	0.128
31	1	-0.418	12.526	0	0.278
31	0	-0.848	4.066	0	-0.152
31	1	-1.518	14.117	0	-0.822
31	1	-2.188	3.28	0	-1.492
31	1	-0.948	20.533	0	-0.252
31	0	0.242	13.168	0	0.938
31	1	-0.808	14.41	0	-0.112
31	1	-0.708	14.318	0	-0.012
31	1	-1.818	-1.725	0	-1.122
31	1	-1.828	-0.625	0	-1.132
31	1	0.132	14.746	0	0.828
31	1	-0.668	16.068	0	0.0279999999999999
31	1	-0.358	19.514	0	0.338
31	1	-1.608	1.27	0	-0.912
31	0	0.442	22.559	0	1.138
31	1	0.902	17.231	0	1.598
31	0	-0.418	11.087	0	0.278
31	0	-1.448	18.557	0	-0.752
31	0	-0.808	14.52	0	-0.112
31	1	-0.878	15.01	0	-0.182
31	0	-0.318	12.504	0	0.378
31	1	-0.778	4.541	0	-0.082
31	0	-1.208	7.949	0	-0.512
31	0	-0.748	16.614	0	-0.052
31	1	-0.678	7.448	0	0.0179999999999999
31	1	-0.558	8.571	0	0.138
31	0	-1.288	4.961	0	-0.592
31	0	-0.208	15.57	0	0.488
31	1	-0.548	17.205	0	0.148
31	1	0.482	20.854	0	1.178
31	1	0.162	14.665	0	0.858
31	0	-0.368	23.261	0	0.328
32	1	-0.028	7.02	1	-0.472
32	0	1.222	11.371	1	0.778
32	1	0.702	9.459	1	0.258
32	1	1.422	12.779	1	0.978
32	1	-0.398	5.368	1	-0.842
32	1	0.252	19.28	1	-0.192
32	1	0.952	12.86	1	0.508
32	0	0.942	23.447	1	0.498
32	0	-0.528	7.98	1	-0.972
32	1	0.462	14.366	1	0.018
32	0	-0.238	12.164	1	-0.682
32	1	1.022	16.154	1	0.578
32	1	0.672	13.662	1	0.228
32	0	-0.648	22.388	1	-1.092
32	1	-0.408	18.324	1	-0.852
32	0	1.512	10.639	1	1.068
32	1	-0.258	4.616	1	-0.702
32	1	-0.308	13.242	1	-0.752
32	0	0.152	15.631	1	-0.292
32	0	0.922	13.355	1	0.478
32	1	-0.068	18.233	1	-0.512
32	1	0.482	22.924	1	0.038
32	1	1.102	13.33	1	0.658
32	0	1.512	16.226	1	1.068
32	0	0.662	9.418	1	0.218
32	1	0.382	3.291	1	-0.062
32	0	0.782	12.612	1	0.338
32	0	0.222	16.533	1	-0.222
32	1	0.652	16.172	1	0.208
32	1	0.302	16.757	1	-0.142
32	0	-0.328	18.079	1	-0.772
32	1	0.302	13.816	1	-0.142
32	1	-1.178	-0.929	1	-1.622
32	1	-0.568	-0.279	1	-1.012
32	1	0.712	18.037	1	0.268
32	1	0.782	18.19	1	0.338
32	0	0.882	13.081	1	0.438
32	0	1.342	11.027	1	0.898
32	0	0.692	5.77	1	0.248
32	0	0.142	10.72	1	-0.302
32	1	0.322	13.466	1	-0.122
32	1	0.842	15.498	1	0.398
32	1	0.482	19.082	1	0.038
32	1	0.512	16.587	1	0.068
32	0	1.342	21.081	1	0.898
33	0	-0.188	18.264	1	-0.75
33	0	0.872	9.891	1	0.31
33	0	0.442	13.237	1	-0.12
33	0	0.192	23.665	1	-0.37
33	0	1.182	7.236	1	0.62
33	0	-0.248	12.625	1	-0.81
33	0	1.072	22.643	1	0.51
33	0	0.602	17.796	1	0.0399999999999999
33	0	0.662	15.684	1	0.1
33	0	0.112	14.642	1	-0.45
33	0	1.512	23.785	1	0.95
33	0	0.882	10.989	1	0.32
33	0	-0.218	7.124	1	-0.78
33	0	0.582	20.627	1	0.0199999999999999
33	0	-0.088	9.433	1	-0.65
33	0	-0.008	12.083	1	-0.57
33	0	0.622	11.374	1	0.06
33	0	-0.218	23.108	1	-0.78
33	0	-0.468	22.295	1	-1.03
33	0	0.602	9.947	1	0.0399999999999999
33	0	0.052	20.438	1	-0.51
33	0	-0.168	14.17	1	-0.73
33	0	1.142	18.734	1	0.58
33	0	0.932	17.499	1	0.37
33	0	0.312	20.124	1	-0.25
33	0	1.022	20.3	1	0.46
33	0	0.442	20.929	1	-0.12
33	0	0.592	5.869	1	0.0299999999999999
33	0	-0.028	22.428	1	-0.59
33	0	1.512	21.614	1	0.95
33	0	0.482	20.021	1	-0.08
33	0	1.072	17.117	1	0.51
33	0	0.772	17.988	1	0.21
33	0	-1.058	3.111	1	-1.62
33	0	1.152	19.737	1	0.59
33	0	0.302	20.136	1	-0.26
33	0	1.072	21.14	1	0.51
